window_id,vibration_mean,vibration_std,vibration_rms,vibration_peak,vibration_peak_to_peak,vibration_variance,vibration_kurtosis,vibration_skewness,vibration_crest_factor,vibration_dominant_frequency,vibration_dominant_frequency_amplitude,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_range,temperature_trend,current_mean,current_std,current_min,current_max,current_rms,current_range,water_flow_mean,water_flow_std,water_flow_min,water_flow_max,water_flow_range,machine_id,label
W000,0.9680661242578257,0.306547399274084,1.0154424301442562,1.3887522747892507,0.8695951667649029,0.09397130800170467,-1.2245200379629297,-0.3327429668928362,1.3676327023206636,40.0,0.15792314060866736,40.78607240961818,0.6918652240416376,39.72955535580576,41.76761445586112,2.0380591000553636,0.04647355184333289,4.955004032250872,0.23211322622673966,4.603040710003908,5.339098201436744,4.960437632851741,0.7360574914328355,49.59084299694128,1.1557896982880287,48.19567896661961,51.42275201718739,3.227073050567782,M002,0
W001,0.9604429261322311,0.29949209424245643,1.00605473453047,1.4766076566881776,0.8929595535246287,0.08969551451373241,-1.3144387014181207,0.17419292326131874,1.4677209956944506,30.0,0.13589070425963007,39.51032388398107,1.2552458976688843,38.15189606388114,41.22987649761209,3.07798043373095,-0.21100754634581334,5.030428043709023,0.3757134752773579,4.502519466770858,5.469174444625881,5.044439207527352,0.9666549778550229,50.69978092806552,0.9051138874851209,49.32509995490856,51.95673172989191,2.6316317749833473,M002,0
W002,1.059940083389094,0.3000622049031541,1.1015944386144212,1.4588198907667034,0.8975990578824825,0.09003732681134242,-1.3511792345595899,-0.1373382734849802,1.3242803700076755,20.0,0.13799420276444962,40.27872382830492,1.3615204808637396,38.108822674266804,41.95836217371079,3.849539499443985,-0.2127874073517554,4.9853272329999285,0.24845192275463046,4.685804467928282,5.4649980519048675,4.9915143972557265,0.7791935839765856,50.15479606589921,1.093909155822101,48.37181188815045,51.64981504680114,3.278003158650691,M002,0
W003,0.9558465717572263,0.21421316097967544,0.9795559948655036,1.2296093270741362,0.6560536155533546,0.04588727833690434,-1.1123289039407622,-0.5271139600842508,1.2552721166725807,40.0,0.09538744163012872,39.833204223907714,1.0825533511722618,38.024462673318475,41.658703670014724,3.6342409966962492,0.031160343052834584,4.911292820676251,0.24095555098366836,4.629943508273899,5.360992345999856,4.917200092326519,0.7310488377259565,49.45329320898421,1.2343994220067949,48.05894893964651,51.80448037718346,3.745531437536947,M002,0
W004,1.1127816900439402,0.2529335201915357,1.1411653935050476,1.485166193525811,0.7714679061138846,0.063975365636482,-1.151769953539212,-0.25945278864023225,1.3014469260798187,20.0,0.1424551122571739,40.2724657071865,1.043643235507886,38.09927784342608,41.722869119033895,3.623591275607815,-0.16124953888325227,4.984073377508469,0.22162638109496471,4.608168213061567,5.393500332925981,4.98899846514167,0.7853321198644148,50.35431474875494,1.0627695839645233,48.55737904055303,51.52716775649247,2.969788715939437,M002,0
W005,0.9066664477702002,0.24445606044860477,0.939043562888477,1.4071038230490394,0.7285357974629726,0.059758765490051914,-0.5567281541274469,0.8657207300438735,1.4984436065147175,40.0,0.1100262775905309,39.92371219907953,1.0556726846551654,38.534890714389505,41.75356506234445,3.218674347954945,-0.1316367366001262,5.019363234001212,0.25275263753534816,4.606557354397659,5.381665334895158,5.025722950046509,0.7751079804974985,50.34589078965944,1.1980183620383886,48.19454163159228,51.979364497498565,3.7848228659062855,M002,0
W006,0.9500695759655267,0.2521706350630014,0.982966036220679,1.3942807399064938,0.822056118314152,0.06359002918807743,-0.9979612779548361,0.2614522511251723,1.418442437001428,30.0,0.1231585921116393,40.105663170404625,1.4794427625321571,38.15734442752207,41.80175197679439,3.644407549272323,-0.15977805779280288,4.972912124491938,0.24302932582615855,4.610932306196114,5.391178343863656,4.978847080512761,0.780246037667542,50.01255495587418,1.1497708742530814,48.329212822469536,51.42018777498109,3.0909749525115515,M002,0
W007,0.9750530996150346,0.22833557381236289,1.0014318156205682,1.3328065344010134,0.7204807239424509,0.052137134268221016,-0.9575963484987904,-0.03244441871124433,1.3309009296604968,30.0,0.13799398085362752,39.38476876459445,0.8952136050347803,38.130219426856456,40.51153515892613,2.381315732069673,-0.260443552932986,4.908655299824244,0.2873733194991308,4.516812350768358,5.349739070283903,4.917060125446158,0.8329267195155445,49.82511345521227,1.198214009417071,48.04350453358793,51.257861996266726,3.214357462678798,M002,0
W008,0.955510658667684,0.29921353143815593,1.001263879416033,1.424406896757802,0.9013906418680736,0.08952873739569234,-1.165408407358833,0.18427898029425321,1.4226088906638266,20.0,0.16442663096857635,40.186868942469566,0.990420971087221,38.809653959740125,41.842904901111254,3.0332509413711293,0.14965506969014916,4.924536967296772,0.29342285658674316,4.588498383974351,5.491509057748086,4.933270853606157,0.9030106737737347,49.60571659417462,0.9925513004926506,48.43848754452965,51.78078688796228,3.3422993434326287,M002,0
W009,0.9877472195715358,0.24501717743908946,1.0176826553555474,1.4262575062758072,0.7360399088961657,0.06003341724021825,-1.1026813365995227,0.5516475423867139,1.4014756945793836,20.0,0.12475689758289407,39.78806561250519,1.1203986330800724,38.036237971924564,41.18765535462002,3.151417382695456,-0.10261400484791422,5.111210177454201,0.24359078585635632,4.602024569877651,5.48634869233962,5.1170114274902225,0.8843241224619689,49.78113303830818,0.8469124930534351,48.67585907253278,51.494650875687,2.8187918031542196,M002,0
W000,0.8099360055378295,0.1748692182333634,0.8285985617608339,1.1253169687228408,0.5552502813429235,0.030579243485547674,-1.0643322344380206,0.1477490532678517,1.3580966956199612,30.0,0.09423097455816873,39.75979034065093,1.4359506850121937,38.11638901307244,41.878269919446325,3.7618809063738823,-0.03476239584952654,5.0846526185145375,0.33104538594796895,4.535003329400354,5.489492910377551,5.095417872807311,0.9544895809771976,49.449122107903435,1.0999392434261495,48.03522250354827,51.26682176231924,3.23159925877097,M003,0
W001,1.0132652948340382,0.2978605075061777,1.0561379832422217,1.494665480735883,0.9800770458903901,0.08872088193183776,-1.1047496707824644,-0.022314717608223143,1.415217996560859,40.0,0.13507264877704545,39.95219867127621,1.0706350117686154,38.17449275487571,41.35222605537757,3.1777333005018633,0.057480172774152766,4.975017596640348,0.24870774106647867,4.657269254396035,5.335554890374816,4.981230332693671,0.6782856359787806,49.43670018366754,1.0930041302166276,48.02695698843151,51.27845582286558,3.2514988344340736,M003,0
W002,0.8601506623403459,0.24883884984948873,0.8954216521387854,1.3406243993270748,0.7678511341038924,0.06192077319441639,-0.9517964738825242,0.44121074027851137,1.4971989968356108,10.0,0.11906939315348819,40.01108713642076,1.173353965976677,38.259505271809665,41.60917236137843,3.3496670895687615,-0.044891592326132004,5.03328735483465,0.2160928124668316,4.743132286032023,5.443486736210637,5.037923947415068,0.7003544501786143,50.48285507206084,1.1515539368934238,48.7705151098386,51.843723594489255,3.0732084846506567,M003,0
W003,1.0275389524886882,0.3041773110953297,1.0716156659300646,1.4626351195004526,0.8230745616792189,0.09252383658518497,-1.4227067211719056,0.26921442559550546,1.3648877727361504,20.0,0.14572836166039982,40.52774430268107,0.973723234160052,38.06258756152427,41.775344504494385,3.712756942970117,-0.16956590642748723,4.919284886603101,0.26174950741509284,4.578971199056746,5.3026812553591265,4.926243660254102,0.7237100563023802,49.45736039406302,1.0374963241839465,48.02040586870183,51.64817963259585,3.6277737638940195,M003,0
W004,1.1348145790629256,0.3242843941024284,1.1802391694534393,1.4253719954682074,0.9092710213419338,0.10516036825837909,-0.8957790493327793,-0.8784423252443974,1.2076975856751877,40.0,0.14503769019918755,39.340764136701225,0.9703868181782179,38.06522870165669,41.30511946602577,3.239890764369079,0.04823403254404959,4.929765411216281,0.21167192578814062,4.678719336423124,5.295680986386463,4.934307652932808,0.616961649963339,50.42999064901697,1.0352858659462252,48.468608593786485,51.767592617065716,3.298984023279232,M003,0
W005,1.0569103516410745,0.2800251824292812,1.0933771509413448,1.4436053983316612,0.7185756956639218,0.07841410279455222,-1.4705676932215002,0.3679358442580084,1.3203178766711805,20.0,0.1284509737520806,39.714789153117984,1.1897849090290125,38.02184815921871,41.56060577126858,3.5387576120498636,-0.013234677052483304,4.936849769509506,0.28754755869724113,4.5045458840607555,5.375496535936855,4.945216804672855,0.8709506518760994,49.63118164629607,0.9183775491814685,48.165630649437546,51.21004401258027,3.0444133631427235,M003,0
W006,1.026692465007239,0.272151237664344,1.0621505137525826,1.4627913519579065,0.9327359926206664,0.07406629616223426,-0.6588694281823755,0.002953490839337784,1.3771978010817487,30.0,0.1239788045527626,39.950704357775365,1.5186710163901542,38.0409422931297,41.93315303554172,3.8922107424120185,0.2231994697819701,4.978841910722134,0.2989522042643907,4.515767632635314,5.383717430412289,4.987809057331463,0.8679497977769746,50.4079606516351,0.9574423034030105,48.45070709726138,51.7760582727103,3.3253511754489224,M003,0
W007,0.8723526021213022,0.27906992953192655,0.9159034272218667,1.454375571595813,0.9406374281868225,0.07788002556895444,-0.5055697159371384,0.687222327651228,1.587913669028676,40.0,0.1159603527391776,40.03693672533875,1.280731989886577,38.055786034481116,41.94986701570786,3.894080981226743,0.26848464534255373,5.024317842203069,0.22323884894354945,4.692500731036407,5.406753385162144,5.02927483472098,0.7142526541257368,49.61488081949259,0.9686366061155105,48.10620425140975,50.92734064954429,2.8211363981345414,M003,0
W008,0.8859172942362127,0.30158235224849617,0.9358425975635797,1.3749684184946789,0.8632529475275605,0.09095191518773602,-1.3687176941937993,0.19403884704450738,1.4692304262216123,40.0,0.16088444922916528,39.61839800870988,1.3435142273968292,38.09045325975016,41.65585647520167,3.5654032154515036,0.11739550527016114,5.043101615232592,0.273615337246591,4.58448707302714,5.479161318180736,5.050518711413527,0.8946742451535963,50.50713363846862,1.0907646115756933,48.00019095282058,51.81589988351009,3.8157089306895102,M003,0
W009,0.9840940812118353,0.14664069148665865,0.9949596238420189,1.205726882774067,0.3982282710403008,0.021503492399685402,-1.482299252070118,0.36283418621099317,1.2118349869496956,40.0,0.0873879894214715,40.072342733371364,1.0422759681260623,38.13047688651602,41.84025682301574,3.7097799364997215,0.08664852011602754,4.939158603343544,0.3403043560706791,4.585905297356252,5.488049747468188,4.950868081836076,0.902144450111936,49.706710562117195,1.1571994365152698,48.08253971196861,51.80686930388859,3.7243295919199824,M003,0
W000,1.042110686103563,0.290328543939655,1.081797275610065,1.348076580172264,0.77574297246691,0.08429066342612018,-1.5151875875711784,-0.4948076620896202,1.2461452904029866,10.0,0.16981238992328748,40.504597956757245,1.0928564909497045,38.0441454683196,41.85068921208435,3.806543743764749,0.10959544569656972,4.832695689427533,0.2869020576795814,4.535755715512693,5.367652026057726,4.8412044387024435,0.8318963105450337,49.48418052675179,1.0825361127718491,48.23946021475435,51.505328295673,3.2658680809186507,M004,0
W001,0.8363137886830943,0.29025418326574365,0.8852503849446975,1.409611607891918,0.8927125642002303,0.08424749090326389,-0.847697661479228,0.5592087810485227,1.592330974224855,10.0,0.1373594386791402,40.62541533062189,1.0264710189112773,39.20338145399539,41.88637239463096,2.6829909406355696,-0.04128375336708081,4.901660213915575,0.2628854261808981,4.602744862459217,5.382523972654043,4.908704676386756,0.7797791101948253,49.89410679391929,0.7252189956262765,48.09080456488151,50.50538557137861,2.4145810064971016,M004,0
W002,1.2554871481400656,0.1668567081440232,1.266526407224711,1.4700403531095552,0.5778247376374206,0.02784116105265974,-0.016283839680275136,-1.0013340239810642,1.1606866976668857,30.0,0.08575495091268767,40.52381818435414,0.8551801146184771,38.86316757836725,41.577041598904714,2.7138740205374603,-0.09301493060550822,4.935134821965556,0.3581542569029013,4.564668213520061,5.4539310182589125,4.948113800501628,0.8892628047388511,49.91720909626939,0.6673081145740231,48.52909520202941,50.783012350219174,2.253917148189764,M004,0
W003,1.029167775320558,0.2749866921986062,1.0652717919125605,1.4951178927681066,0.8957317010618762,0.075617680886331,-1.0853548286028367,-0.010258445894039452,1.4035083854833064,10.0,0.12319753974543568,39.80775828897506,1.1907085463152984,38.19691986100153,41.32813731972741,3.131217458725878,0.19278001149143062,5.086043234180535,0.3085148908139563,4.5531741732141855,5.441773939505958,5.095391762937129,0.8885997662917724,50.146418614205444,0.724601668959821,48.91680243299372,51.212405965516005,2.2956035325222857,M004,0
W004,1.045235978235407,0.25618552360801417,1.0761734398804128,1.3974074748250347,0.8008172256976278,0.06563102250631239,-0.7954410851668685,-0.5714765273603392,1.2984965276417881,30.0,0.09530537594858372,40.153030072661984,1.3255917322192394,38.50336708080212,41.93931088096919,3.435943800167067,0.025780479174963136,5.135025246472816,0.17473064909777564,4.881597617457962,5.369351416913851,5.137997185834898,0.4877537994558887,49.71574732494877,1.2657424923271148,48.07810649898107,51.89863735829793,3.820530859316861,M004,0
W005,1.1430161964471135,0.2520375396929837,1.1704738129300112,1.4485413297150846,0.8291250946513785,0.06352292141449233,-0.4514597518805856,-0.6331307710228615,1.237568336611475,10.0,0.10512879092577607,40.48229920344595,1.1267948051585235,38.091576825203695,41.966037477598526,3.8744606523948306,0.012055945957938316,4.966879593349601,0.2189978935798294,4.538171158003024,5.431818618820645,4.971705237866089,0.893647460817621,50.12465685641432,1.2710040458942247,48.16922987357349,51.85633359944546,3.687103725871971,M004,0
W006,0.9410382527823838,0.3211958248084464,0.9943438796885612,1.4878616584958873,0.9685163084315732,0.10316675787437819,-0.9353379148716154,0.426307839483693,1.496325053020793,20.0,0.17762618051496998,39.396407809948315,0.9125383340904155,38.15235942846819,41.049887929639766,2.8975285011715783,0.009543185266927767,5.066910141566851,0.3372094098846577,4.57349206322057,5.488024330891365,5.078118605234399,0.9145322676707952,49.80394020816898,1.3961584550559385,48.00427193744707,51.7267402700801,3.722468332633028,M004,0
W007,1.0232063573779773,0.28736855820171925,1.0627944006352517,1.452103982679446,0.781218502544694,0.0825806882429349,-1.4611283190108757,0.42202330036760477,1.366307520825756,20.0,0.11974154946007001,39.39288222525456,0.8896787201767887,38.22652683560635,40.692261026427694,2.465734190821344,0.036546202636479494,5.081028161899874,0.25642031810006255,4.687944590275634,5.495697310372889,5.0874943303707125,0.8077527200972554,50.102878626622605,0.9617894377290666,48.7612760940093,51.43117546334573,2.6698993693364343,M004,0
W008,1.004195300146954,0.2779842534744294,1.041961345740314,1.4264127894565148,0.7962408516862293,0.0772752451797358,-1.241077873195674,0.2750371324585922,1.3689690076199974,20.0,0.15056714632260162,40.1984413006473,1.2013244832563286,38.07070962109454,41.66081542873186,3.590105807637322,0.007043876703725356,5.029348763317043,0.2345470337718875,4.665461231017469,5.334759652669961,5.0348149215368245,0.669298421652492,50.19610992066979,0.850904349106322,48.770653871676224,51.62954664906201,2.8588927773857833,M004,0
W009,1.1653077227375686,0.2415793192322112,1.19008514659772,1.4470403768179332,0.5671516757361386,0.05836056748069861,-1.9523213420716163,-0.0005665247760661107,1.2159133159125721,10.0,0.12183447057197491,40.88446572231575,0.9488934919998722,38.97256816380795,41.8955204897391,2.922952325931149,-0.038170710909008705,5.118951466105251,0.2680657761861375,4.689876096327382,5.47527870924106,5.12596560393292,0.7854026129136784,50.30293992503817,1.2810562234903982,48.01767414624884,51.78780531975087,3.770131173502037,M004,0
W000,1.023270902221467,0.3095339661524662,1.0690624937463717,1.4678965934609307,0.935715203604663,0.0958112762020761,-1.369257328144587,-0.024680418989181305,1.3730690226694828,30.0,0.1609948756828768,39.56174418645646,1.1458430264504051,38.27577468106616,41.73807730563159,3.4623026245654316,-0.0003563523949375724,4.946373083519627,0.25811366137527786,4.592921446248645,5.4195400200435655,4.953103001508853,0.8266185737949208,50.24682182790441,1.4197002813045436,48.29727895437435,51.89745556429686,3.6001766099225136,M005,0
W001,1.0935797409648136,0.265056758238782,1.125242967068322,1.4399820786525819,0.8392947257759303,0.07025508508805212,-0.3675812381802026,-0.9011378186507082,1.2797076905126301,30.0,0.09890804673524456,39.25851390386232,1.052640826617971,38.092677668244676,41.433032492911956,3.34035482466728,0.08960474259946367,4.925039564132639,0.20548931944400803,4.585792080132382,5.251223807499249,4.92932455501536,0.6654317273668671,49.580046120045104,1.185641127107128,48.00403674462616,51.1222617284072,3.1182249837810403,M005,0
W002,0.8329457961570194,0.23684547014030877,0.865964477367077,1.4119472378117388,0.8709444493504842,0.05609577672598389,1.0034060147964379,1.1328874709009313,1.6304909435831547,20.0,0.11209069565234955,39.73987742656867,1.381503684564883,38.21137157676182,41.91951963112006,3.70814805435824,0.15209380940572295,5.170579459640244,0.28848651108335094,4.741267435275805,5.494682131330527,5.178621092098807,0.7534146960547217,50.45500832322442,1.1069865699974903,48.52792177738482,51.69134326353853,3.163421486153709,M005,0
W003,0.8221122695160819,0.23542321256739202,0.8551565194187755,1.1572219323537043,0.6427658136436131,0.055424089015551445,-1.2472614212914925,0.333953396360357,1.353228217379707,40.0,0.09010406000983727,40.64500354054347,1.1787617300414392,38.47569302270791,41.97690946930276,3.501216446594853,-0.011606306068723432,4.980995110665704,0.22621525779961854,4.668718976343956,5.4083566026089835,4.986129323968343,0.7396376262650275,49.63785383290808,1.0674619557823668,48.00562724526014,51.457702207570904,3.4520749623107605,M005,0
W004,0.8448599027665251,0.2546864104432339,0.8824134081977232,1.3111915782012078,0.8096306298148841,0.0648651676644594,-0.9465591201072208,0.48271175370684044,1.4859152932402042,40.0,0.09052807014490721,39.62501092233727,1.1253677360709735,38.192303244899804,41.34818231069724,3.1558790657974356,-0.36360228942100986,5.041892373958727,0.3094565805045629,4.569005565255349,5.48258260624883,5.051380215921263,0.9135770409934807,49.95053458512565,1.1232366917983894,48.08608878121859,51.65324905775617,3.567160276537578,M005,0
W005,1.0694126910189286,0.32445791053744805,1.117549300667614,1.4781770473140443,0.9046055945110895,0.10527293571032663,-1.648476200800024,-0.07245471734719958,1.3226951566530394,30.0,0.13414181442218873,40.13805631682047,1.2060041181542664,38.07820031157161,41.74748150771427,3.669281196142663,-0.30501279562014133,4.873200823733605,0.29574835505395974,4.532437255641958,5.3722892204478025,4.882166871170526,0.8398519648058445,50.24857425997416,1.333092494132045,48.32406341864089,51.882140915620326,3.558077496979436,M005,0
W006,1.0889785511836183,0.2852840179709404,1.125726989925895,1.453900874972773,0.8135315949499421,0.08138697090964385,-1.4969422523924494,-0.04944794578576457,1.2915217348288694,40.0,0.14150048578984334,39.610416809269736,1.2446193549758742,38.147505531195584,41.31662290780565,3.1691173766100675,-0.08017406667860878,5.002582712502742,0.24105796927707504,4.534518266982551,5.375381789030619,5.008387239419819,0.8408635220480676,50.118622800054986,1.181967119119411,48.224377458605304,51.810615353106996,3.586237894501693,M005,0
W007,1.0667461822969204,0.24264807249323633,1.0939952031566398,1.454438695130999,0.7675482098212504,0.05887808708468288,-1.1735521025206173,0.05569613702862985,1.32947447204003,30.0,0.1262645147519725,40.074166851030746,1.2160527701743995,38.4292066791758,41.73443732739432,3.3052306482185188,0.2663589660136558,5.15224288616874,0.27264008892698843,4.551561368397709,5.498901793004926,5.159451460782096,0.9473404246072166,50.23235976423139,1.0643024513382566,48.36278273431495,51.70789005412507,3.3451073198101255,M005,0
W008,1.100028446467605,0.32301999534404907,1.1464748145641934,1.488376489638211,0.8347053070037309,0.10434191739206948,-1.6751587338613496,0.1456315265729063,1.29821996151218,20.0,0.14373270560438028,40.128607377135914,1.220933436660308,38.219367719479074,41.952414771693476,3.7330470522144026,0.0846725771062524,4.978386898963882,0.25413892109179415,4.609409574863721,5.422636905474287,4.984869377124032,0.813227330610566,50.064337683710285,1.1101249958352837,48.73074664416773,51.8538163156939,3.123069671526167,M005,0
W009,1.0777008206184646,0.2846417937630526,1.1146569021534654,1.4632056110023672,0.8346103049306374,0.08102095075664818,-1.221123044162,-0.08846267097626999,1.31269595888701,10.0,0.13626549766461388,40.350166611846944,1.3524192962551633,38.104413012868456,41.83394405057912,3.7295310377106645,0.24763441728455818,5.143367373012508,0.2724177759790247,4.577426684180384,5.392539678229158,5.150576606404273,0.815112994048774,49.72184892093087,1.4015225098636714,48.12233450041675,51.800252180271066,3.6779176798543176,M005,0
W000,1.0348081687997386,0.24870050994370382,1.0642743489631454,1.4577636140737593,0.9341037518134897,0.06185194364625833,-0.09319004158982169,-0.2525665935722211,1.3697254053843968,10.0,0.118119048863264,39.788996399115184,1.112752578608552,38.13305644872622,41.659815369115286,3.5267589203890637,0.19140574950245584,4.98375463201746,0.30416577784499926,4.535278924744573,5.427013894164624,4.99302784416105,0.8917349694200505,50.13760185282846,1.0781874243573508,48.954476767438926,51.86229237294926,2.9078156055103364,M006,0
W001,0.9619906247355507,0.2314732525565702,0.9894472339282236,1.2996146397362427,0.716838748353215,0.053579866649117736,-1.1937369378691456,0.015008216304754034,1.3134754387827408,30.0,0.11846859615946648,40.386888736828915,1.0455057565955754,39.04635874500701,41.924510096618405,2.8781513516113932,0.027327679409566475,5.174680766058174,0.20728487095410966,4.760243758146708,5.4853664556575,5.1788307607353685,0.7251226975107921,49.775030748396645,1.0911735115341887,48.1327265682158,51.217328481718006,3.0846019135022047,M006,0
W002,0.9792839065162002,0.32066931149022676,1.0304493082598705,1.458148254951948,0.9359148687861444,0.10282880733161606,-1.2817167519986092,0.027017211812112193,1.415060637397425,10.0,0.11259383646987078,39.71127512602944,1.104693590233387,38.082886435516116,41.6874278647734,3.6045414292572815,0.016111789894635693,4.83410269670043,0.31967108633343844,4.500451897476802,5.2984759356958495,4.84466082256374,0.7980240382190473,49.901255039665465,1.4273199001981622,48.295381640646525,51.975188284623066,3.6798066439765407,M006,0
W003,0.946080116302962,0.35285442051143956,1.0097394854804331,1.4708308019330747,0.9482367554318326,0.12450624207446381,-1.5793086598455117,0.18263533694124134,1.456643840399343,10.0,0.15374590107209818,40.024052269754804,1.3997518973788865,38.21556809184699,41.958573835218985,3.743005743371995,-0.11915171916830698,5.014588108372935,0.190150585899593,4.5807031658512285,5.296251470827383,5.0181920192389216,0.7155483049761546,49.86164565253542,0.9299929496502447,48.55860829542685,51.14742858570118,2.5888202902743274,M006,0
W004,1.1613592843013851,0.2659677549482752,1.1914252951424404,1.463055801095059,0.6997942106272707,0.07073884667222577,-1.5088708534031063,-0.4161897521083549,1.227987862151394,40.0,0.10784986709521258,39.858015127499876,0.8183616941682229,38.43519609618779,40.92945175267809,2.494255656490303,-0.022493285373968542,5.00499075367017,0.3017092575662647,4.568466027993129,5.4532862330433405,5.014076277882607,0.8848202050502119,50.54973842636533,1.1670286192068535,48.163544737452405,51.75681492992284,3.5932701924704347,M006,0
